Datum,Zeitstempel,Produkt-ID,Produkt-Typ
8/23/2022,1:17:46,8861,B
8/23/2022,5:56:12,8872,A
8/23/2022,16:03:57,8908,D
8/23/2022,1:15:03,8927,C
8/23/2022,8:41:21,8932,A
8/23/2022,0:14:20,8971,C
8/23/2022,15:04:16,8981,D
8/23/2022,9:51:41,8984,D
8/23/2022,1:54:10,9000,C
8/23/2022,9:22:17,9015,A
8/23/2022,12:44:09,9024,C
8/23/2022,19:53:06,9038,C
8/23/2022,9:43:57,9156,D
8/23/2022,8:21:36,9161,A
8/23/2022,10:07:06,9205,D
8/23/2022,23:54:25,9237,C
8/23/2022,9:59:52,9259,C
8/23/2022,0:13:15,9267,D
8/23/2022,5:11:08,9420,C
8/23/2022,0:13:11,9425,A
8/23/2022,1:43:34,9432,D
8/23/2022,5:30:31,9497,B
8/23/2022,4:56:42,9503,D
8/23/2022,5:31:53,9621,C
8/23/2022,20:37:04,9810,D
8/23/2022,16:58:11,9902,A
8/23/2022,20:45:47,9903,B
8/23/2022,8:22:05,9941,B
8/23/2022,8:48:39,9989,C
8/23/2022,15:15:46,9997,A
8/24/2022,0:29:51,81,A
8/24/2022,0:09:18,102,C
8/24/2022,1:27:36,158,A
8/24/2022,0:59:16,194,D
8/24/2022,2:25:05,226,C
8/24/2022,0:19:12,255,C
8/24/2022,9:59:58,261,D
8/24/2022,11:19:45,295,C
8/24/2022,14:28:11,324,D
8/24/2022,10:34:04,387,B
8/24/2022,5:26:11,453,D
8/24/2022,23:52:21,492,B
8/24/2022,17:38:32,506,D
8/24/2022,4:23:19,634,D
8/24/2022,8:05:44,654,D
8/24/2022,2:14:32,656,A
8/24/2022,0:42:21,706,C
8/24/2022,18:14:23,766,C
8/24/2022,11:45:58,767,B
8/24/2022,15:13:37,774,D
8/24/2022,0:52:03,778,B
8/24/2022,23:02:29,789,D
8/24/2022,17:07:03,812,C
8/24/2022,4:20:13,820,B
8/24/2022,22:14:58,824,A
8/24/2022,4:06:18,863,A
8/24/2022,11:26:20,910,D
8/24/2022,11:02:39,929,A
8/24/2022,11:00:27,930,A
8/24/2022,4:07:01,962,A
8/24/2022,4:25:11,971,D
8/24/2022,9:35:13,979,D
8/24/2022,8:45:42,1018,B
8/24/2022,3:40:47,1055,C
8/24/2022,5:10:54,1065,D
8/24/2022,15:04:18,1078,A
8/24/2022,11:39:29,1081,D
8/24/2022,0:42:57,1096,D
8/24/2022,0:09:26,1097,D
8/24/2022,11:09:56,1190,A
8/24/2022,1:52:11,1212,D
8/24/2022,11:59:22,1290,D
8/24/2022,11:28:05,1357,D
8/24/2022,14:00:41,1372,B
8/24/2022,11:38:17,1404,C
8/24/2022,7:29:45,1419,B
8/24/2022,11:28:55,1426,C
8/24/2022,14:38:26,1466,C
8/24/2022,2:32:05,1493,A
8/24/2022,3:47:13,1495,D
8/24/2022,16:23:35,1499,B
8/24/2022,3:03:04,1530,C
8/24/2022,2:23:15,1552,D
8/24/2022,17:05:20,1556,C
8/24/2022,23:45:35,1560,D
8/24/2022,22:11:09,1565,C
8/24/2022,10:59:21,1632,B
8/24/2022,7:44:40,1646,B
8/24/2022,15:19:42,1653,D
8/24/2022,7:40:29,1655,D
8/24/2022,5:51:08,1664,B
8/24/2022,6:20:20,1670,D
8/24/2022,4:20:12,1749,A
8/24/2022,1:28:20,1824,B
8/24/2022,19:42:58,1833,D
8/24/2022,6:55:25,1920,A
8/24/2022,18:29:37,1939,A
8/24/2022,0:45:17,1978,B
8/24/2022,8:24:38,2029,D
8/24/2022,8:14:17,2086,A
8/24/2022,5:28:01,2091,D
8/24/2022,15:34:22,2103,C
8/24/2022,8:08:17,2109,C
8/24/2022,13:12:41,2130,A
8/24/2022,7:11:26,2140,B
8/24/2022,10:02:40,2145,B
8/24/2022,1:52:19,2147,B
8/24/2022,5:37:12,2176,A
8/24/2022,10:20:07,2199,C
8/24/2022,8:11:02,2242,C
8/24/2022,0:11:00,2266,A
8/24/2022,0:48:39,2382,C
8/24/2022,21:30:01,2409,B
8/24/2022,9:30:39,2423,B
8/24/2022,16:51:04,2521,A
8/24/2022,6:33:10,2526,C
8/24/2022,17:39:58,2531,A
8/24/2022,2:09:15,2601,D
8/24/2022,12:35:39,2620,B
8/24/2022,2:05:21,2650,A
8/24/2022,7:38:37,2697,C
8/24/2022,1:02:23,2765,C
8/24/2022,9:08:10,2855,B
8/24/2022,15:40:04,2866,D
8/24/2022,7:13:18,2869,B
8/24/2022,7:55:50,2880,D
8/24/2022,13:35:51,2890,C
8/24/2022,17:22:21,2919,C
8/24/2022,11:52:10,2924,C
8/24/2022,21:52:25,2969,B
8/24/2022,9:39:23,2988,A
8/24/2022,0:01:12,3000,B
8/24/2022,4:15:02,3028,B
8/24/2022,22:36:39,3033,D
8/24/2022,17:50:38,3049,D
8/24/2022,3:55:57,3055,D
8/24/2022,5:00:32,3113,A
8/24/2022,21:30:37,3117,C
8/24/2022,0:50:01,3134,D
8/24/2022,16:44:38,3135,C
8/24/2022,3:49:41,3205,D
8/24/2022,7:58:46,3277,C
8/24/2022,9:17:26,3283,A
8/24/2022,1:16:53,3316,B
8/24/2022,4:03:51,3344,A
8/24/2022,10:27:10,3406,D
8/24/2022,18:31:26,3419,D
8/24/2022,22:26:14,3427,A
8/24/2022,1:03:43,3435,B
8/24/2022,19:15:00,3495,D
8/24/2022,11:51:50,3497,A
8/24/2022,6:21:28,3510,C
8/24/2022,18:45:35,3541,B
8/24/2022,22:16:27,3625,D
8/24/2022,20:41:45,3640,A
8/24/2022,5:43:18,3723,C
8/24/2022,0:09:16,3742,C
8/24/2022,14:03:26,3837,D
8/24/2022,14:38:18,3985,D
8/24/2022,14:40:33,4036,C
8/24/2022,5:15:04,4058,B
8/24/2022,14:36:45,4101,A
8/24/2022,18:24:54,4109,B
8/24/2022,3:06:24,4137,B
8/24/2022,2:37:33,4160,D
8/24/2022,2:29:24,4235,D
8/24/2022,4:14:46,4270,C
8/24/2022,12:07:21,4301,C
8/24/2022,13:07:56,4303,D
8/24/2022,5:15:44,4324,A
8/24/2022,14:47:00,4353,C
8/24/2022,2:01:32,4360,C
8/24/2022,15:09:56,4388,C
8/24/2022,7:43:21,4495,D
8/24/2022,19:52:21,4498,C
8/24/2022,6:36:36,4503,B
8/24/2022,19:16:29,4507,A
8/24/2022,19:37:37,4508,B
8/24/2022,8:31:57,4518,C
8/24/2022,22:06:56,4538,A
8/24/2022,5:03:12,4568,C
8/24/2022,22:01:11,4574,D
8/24/2022,21:06:45,4612,A
8/24/2022,5:07:08,4648,D
8/24/2022,16:40:22,4662,A
8/24/2022,5:16:47,4677,A
8/24/2022,21:48:18,4703,A
8/24/2022,2:37:10,4740,C
8/24/2022,8:21:06,4774,C
8/24/2022,10:34:40,4814,C
8/24/2022,4:26:54,4829,C
8/24/2022,0:01:12,4886,C
8/24/2022,15:40:49,4933,C
8/24/2022,4:17:05,4976,C
8/24/2022,6:40:52,4991,C
8/24/2022,9:18:54,5056,B
8/24/2022,0:34:57,5082,D
8/24/2022,7:11:00,5130,B
8/24/2022,12:04:20,5134,A
8/24/2022,15:02:56,5169,D
8/24/2022,7:04:20,5197,D
8/24/2022,22:26:21,5249,B
8/24/2022,2:18:11,5298,C
8/24/2022,13:39:21,5347,D
8/24/2022,3:26:42,5444,D
8/24/2022,13:08:23,5466,B
8/24/2022,2:02:13,5518,C
8/24/2022,22:49:09,5552,B
8/24/2022,0:57:06,5553,C
8/24/2022,4:07:55,5562,A
8/24/2022,0:19:33,5588,B
8/24/2022,6:29:25,5601,B
8/24/2022,15:43:37,5608,A
8/24/2022,9:54:24,5618,C
8/24/2022,11:10:49,5623,C
8/24/2022,0:26:40,5694,B
8/24/2022,2:25:08,5758,B
8/24/2022,18:08:06,5765,D
8/24/2022,4:27:56,5766,C
8/24/2022,1:31:32,5771,B
8/24/2022,2:13:55,5783,B
8/24/2022,8:11:00,5794,B
8/24/2022,5:45:38,5807,A
8/24/2022,8:08:35,5836,A
8/24/2022,17:17:18,5855,A
8/24/2022,1:35:44,5860,D
8/24/2022,7:21:47,5872,C
8/24/2022,8:50:39,5876,B
8/24/2022,20:00:49,5910,D
8/24/2022,0:26:40,5940,B
8/24/2022,19:56:50,5953,C
8/24/2022,9:52:02,5990,A
8/24/2022,9:14:56,6018,C
8/24/2022,0:08:56,6048,B
8/24/2022,22:14:02,6060,C
8/24/2022,3:35:18,6061,C
8/24/2022,3:37:16,6064,C
8/24/2022,0:46:00,6082,D
8/24/2022,17:22:19,6135,A
8/24/2022,10:42:23,6152,C
8/24/2022,1:09:03,6171,B
8/24/2022,16:46:26,6226,A
8/24/2022,19:22:57,6257,D
8/24/2022,6:54:53,6282,B
8/24/2022,0:59:56,6287,B
8/24/2022,9:37:44,6297,A
8/24/2022,5:24:17,6397,B
8/24/2022,17:48:06,6398,C
8/24/2022,18:05:42,6415,A
8/24/2022,17:33:13,6460,D
8/24/2022,22:38:29,6510,B
8/24/2022,7:21:04,6541,C
8/24/2022,1:12:58,6602,C
8/24/2022,16:18:07,6654,A
8/24/2022,11:01:28,6675,B
8/24/2022,10:05:02,6741,B
8/24/2022,8:42:51,6745,D
8/24/2022,18:20:41,6785,A
8/24/2022,7:24:09,6813,A
8/24/2022,10:13:12,6996,C
8/24/2022,14:30:01,7016,A
8/24/2022,21:16:57,7070,B
8/24/2022,19:46:24,7085,C
8/24/2022,1:16:25,7106,D
8/24/2022,13:00:23,7140,D
8/24/2022,17:16:33,7149,B
8/24/2022,12:33:12,7227,A
8/24/2022,8:04:50,7287,B
8/24/2022,17:22:07,7323,A
8/24/2022,15:26:44,7342,D
8/24/2022,19:19:31,7361,B
8/24/2022,13:57:23,7386,B
8/24/2022,4:54:41,7463,C
8/24/2022,2:50:23,7591,A
8/24/2022,4:39:18,7605,D
8/24/2022,14:37:00,7639,A
8/24/2022,0:34:17,7656,A
8/24/2022,0:56:40,7677,C
8/24/2022,14:12:41,7708,C
8/24/2022,0:02:45,7713,A
8/24/2022,16:49:08,7715,D
8/24/2022,23:39:04,7748,B
8/24/2022,6:00:11,7766,D
8/24/2022,2:04:46,7778,A
8/24/2022,6:17:18,7782,D
8/24/2022,3:03:31,7821,C
8/24/2022,0:12:45,7859,D
8/24/2022,23:43:43,7863,B
8/24/2022,4:38:05,7887,A
8/24/2022,9:18:09,7889,B
8/24/2022,2:36:01,7908,D
8/24/2022,20:17:06,7975,A
8/24/2022,6:48:44,7993,B
8/24/2022,19:56:40,8018,D
8/24/2022,9:41:37,8112,B
8/24/2022,22:04:06,8126,C
8/24/2022,9:14:50,8139,B
8/24/2022,10:25:01,8200,B
8/24/2022,4:45:39,8220,C
8/24/2022,22:49:13,8231,C
8/24/2022,8:46:45,8243,D
8/24/2022,5:34:59,8320,B
8/24/2022,9:35:51,8331,D
8/24/2022,3:37:09,8332,B
8/24/2022,11:10:32,8341,B
8/24/2022,1:39:45,8377,B
8/24/2022,22:51:10,8436,B
8/24/2022,0:51:26,8488,D
8/24/2022,13:37:41,8495,C
8/24/2022,0:55:33,8521,C
8/24/2022,1:47:14,8527,D
8/24/2022,11:03:08,8589,D
8/24/2022,1:33:08,8656,D
8/24/2022,7:36:23,8739,A
8/24/2022,5:08:06,8813,A
8/24/2022,0:15:58,8832,A
8/24/2022,4:14:58,8888,C
8/24/2022,11:27:45,8943,D
8/24/2022,2:35:05,8958,B
8/24/2022,10:56:20,8967,D
8/24/2022,9:21:31,9070,D
8/24/2022,12:31:17,9116,A
8/24/2022,21:45:12,9142,C
8/24/2022,3:46:22,9262,D
8/24/2022,12:53:44,9275,C
8/24/2022,0:40:52,9284,B
8/24/2022,19:19:51,9287,B
8/24/2022,21:32:22,9321,D
8/24/2022,20:18:17,9346,C
8/24/2022,8:56:28,9356,A
8/24/2022,12:11:20,9369,D
8/24/2022,0:19:40,9427,B
8/24/2022,18:29:21,9428,D
8/24/2022,17:00:48,9435,C
8/24/2022,0:07:00,9442,A
8/24/2022,23:05:44,9462,A
8/24/2022,17:42:31,9498,C
8/24/2022,20:53:26,9557,A
8/24/2022,7:59:06,9631,A
8/24/2022,9:38:53,9634,A
8/24/2022,1:34:23,9688,C
8/24/2022,5:08:27,9700,B
8/24/2022,14:47:00,9717,D
8/24/2022,15:29:55,9724,C
8/24/2022,7:29:47,9743,B
8/24/2022,8:25:12,9769,C
8/24/2022,0:37:30,9771,A
8/24/2022,8:48:20,9780,C
8/24/2022,11:11:55,9859,D
8/24/2022,13:47:19,9884,C
8/24/2022,22:18:14,9914,A
8/24/2022,6:47:59,9926,C
8/24/2022,20:46:51,9993,D
8/25/2022,20:21:58,68,B
8/25/2022,16:11:59,71,A
8/25/2022,8:13:05,74,B
8/25/2022,13:03:57,75,A
8/25/2022,14:44:04,147,A
8/25/2022,23:21:39,270,A
8/25/2022,2:00:27,322,C
8/25/2022,18:02:18,367,B
8/25/2022,15:01:45,371,D
8/25/2022,7:02:53,386,A
8/25/2022,12:45:19,451,D
8/25/2022,7:09:27,475,D
8/25/2022,8:55:54,477,C
8/25/2022,12:33:53,553,D
8/25/2022,20:15:09,598,C
8/25/2022,2:41:18,627,D
8/25/2022,0:53:24,628,A
8/25/2022,14:46:33,652,B
8/25/2022,14:39:10,717,B
8/25/2022,12:44:53,723,D
8/25/2022,18:46:18,739,A
8/25/2022,14:40:15,747,B
8/25/2022,11:06:45,760,A
8/25/2022,7:08:19,768,B
8/25/2022,2:37:21,802,A
8/25/2022,8:15:41,813,A
8/25/2022,8:00:27,849,C
8/25/2022,2:59:17,888,A
8/25/2022,22:44:52,893,C
8/25/2022,21:07:23,908,B
8/25/2022,12:31:45,981,C
8/25/2022,14:02:23,1038,A
8/25/2022,7:32:07,1126,B
8/25/2022,10:20:31,1137,C
8/25/2022,21:26:18,1157,D
8/25/2022,18:55:13,1170,C
8/25/2022,4:20:34,1204,A
8/25/2022,22:54:03,1221,D
8/25/2022,13:36:49,1273,B
8/25/2022,0:12:04,1297,D
8/25/2022,10:11:13,1313,A
8/25/2022,14:11:45,1314,A
8/25/2022,17:11:52,1328,B
8/25/2022,15:57:55,1337,A
8/25/2022,1:51:21,1348,D
8/25/2022,21:44:09,1349,D
8/25/2022,11:50:14,1414,B
8/25/2022,4:07:56,1430,A
8/25/2022,23:04:37,1459,A
8/25/2022,14:21:21,1463,B
8/25/2022,17:38:12,1465,C
8/25/2022,7:51:17,1546,B
8/25/2022,18:43:05,1564,D
8/25/2022,14:50:00,1573,D
8/25/2022,22:24:15,1578,D
8/25/2022,2:51:59,1599,D
8/25/2022,9:12:18,1630,A
8/25/2022,8:07:36,1649,B
8/25/2022,15:25:00,1652,C
8/25/2022,11:46:07,1716,B
8/25/2022,3:35:15,1751,B
8/25/2022,1:00:42,1825,C
8/25/2022,19:35:54,1890,B
8/25/2022,20:37:46,1894,B
8/25/2022,21:09:30,1912,C
8/25/2022,18:52:25,1947,B
8/25/2022,22:04:29,2104,B
8/25/2022,23:08:52,2126,A
8/25/2022,22:36:58,2159,C
8/25/2022,20:06:22,2215,B
8/25/2022,19:07:11,2241,D
8/25/2022,10:55:23,2257,C
8/25/2022,22:58:28,2268,C
8/25/2022,11:03:20,2269,D
8/25/2022,4:42:09,2277,D
8/25/2022,13:25:18,2309,C
8/25/2022,0:07:47,2321,D
8/25/2022,5:26:23,2327,C
8/25/2022,20:30:00,2352,D
8/25/2022,22:12:44,2371,C
8/25/2022,11:26:50,2388,D
8/25/2022,8:52:40,2391,D
8/25/2022,1:01:31,2450,D
8/25/2022,9:31:32,2490,A
8/25/2022,0:16:54,2548,A
8/25/2022,7:00:35,2561,B
8/25/2022,5:47:07,2570,A
8/25/2022,17:08:16,2628,B
8/25/2022,8:26:54,2640,B
8/25/2022,19:49:44,2641,C
8/25/2022,11:53:13,2657,A
8/25/2022,9:57:00,2692,C
8/25/2022,13:46:30,2698,A
8/25/2022,7:21:13,2749,D
8/25/2022,9:33:00,2803,C
8/25/2022,12:00:28,2854,A
8/25/2022,2:27:56,2863,A
8/25/2022,5:20:57,2889,C
8/25/2022,6:12:47,2926,D
8/25/2022,10:38:24,2934,D
8/25/2022,2:23:21,2958,A
8/25/2022,0:07:27,2983,C
8/25/2022,6:16:51,3068,D
8/25/2022,0:43:07,3076,A
8/25/2022,17:29:55,3084,D
8/25/2022,2:38:09,3087,A
8/25/2022,22:52:19,3158,C
8/25/2022,7:40:19,3162,C
8/25/2022,6:22:31,3167,D
8/25/2022,20:47:58,3177,B
8/25/2022,16:49:49,3270,B
8/25/2022,19:52:36,3274,A
8/25/2022,0:36:55,3286,C
8/25/2022,1:26:41,3290,D
8/25/2022,0:45:44,3314,D
8/25/2022,7:15:45,3411,C
8/25/2022,10:39:12,3415,B
8/25/2022,7:03:08,3429,C
8/25/2022,13:53:50,3449,C
8/25/2022,2:11:47,3460,B
8/25/2022,7:36:37,3476,B
8/25/2022,1:29:32,3534,C
8/25/2022,14:44:30,3542,C
8/25/2022,14:37:26,3571,B
8/25/2022,22:14:46,3593,B
8/25/2022,7:27:14,3676,C
8/25/2022,21:50:44,3785,C
8/25/2022,5:43:39,3787,B
8/25/2022,4:27:32,3857,D
8/25/2022,12:20:44,3900,C
8/25/2022,22:40:57,3932,D
8/25/2022,12:24:59,3990,B
8/25/2022,12:44:21,4032,C
8/25/2022,13:24:48,4105,C
8/25/2022,10:18:37,4115,A
8/25/2022,9:28:08,4118,B
8/25/2022,17:50:51,4122,C
8/25/2022,20:04:20,4139,B
8/25/2022,1:40:18,4140,B
8/25/2022,8:50:15,4142,A
8/25/2022,17:00:35,4144,B
8/25/2022,4:14:14,4308,B
8/25/2022,11:49:11,4320,D
8/25/2022,0:00:00,4381,B
8/25/2022,0:04:11,4395,C
8/25/2022,3:19:17,4472,D
8/25/2022,16:50:24,4512,A
8/25/2022,2:42:55,4514,B
8/25/2022,1:55:08,4523,B
8/25/2022,20:44:18,4530,D
8/25/2022,4:28:37,4589,B
8/25/2022,8:08:37,4611,C
8/25/2022,8:10:45,4630,A
8/25/2022,22:39:40,4673,C
8/25/2022,23:34:00,4675,D
8/25/2022,2:44:37,4717,C
8/25/2022,8:43:22,4743,B
8/25/2022,13:26:33,4778,A
8/25/2022,0:14:09,4839,B
8/25/2022,3:16:16,4855,D
8/25/2022,12:36:42,4978,D
8/25/2022,19:37:03,4982,D
8/25/2022,5:34:00,5096,C
8/25/2022,9:27:03,5124,D
8/25/2022,14:29:16,5137,B
8/25/2022,22:54:08,5314,B
8/25/2022,18:59:10,5366,C
8/25/2022,5:51:34,5468,C
8/25/2022,21:26:38,5470,D
8/25/2022,14:50:33,5479,C
8/25/2022,15:58:49,5480,D
8/25/2022,0:30:31,5516,A
8/25/2022,6:02:21,5546,A
8/25/2022,0:59:13,5591,A
8/25/2022,13:52:54,5597,D
8/25/2022,10:50:01,5636,C
8/25/2022,21:42:32,5673,A
8/25/2022,14:09:44,5680,B
8/25/2022,7:47:55,5721,A
8/25/2022,1:00:23,5826,C
8/25/2022,15:59:12,5904,A
8/25/2022,10:59:06,5927,A
8/25/2022,12:28:28,5942,D
8/25/2022,21:11:27,6017,B
8/25/2022,16:48:27,6049,A
8/25/2022,13:54:57,6057,B
8/25/2022,2:29:23,6143,B
8/25/2022,23:00:30,6194,B
8/25/2022,8:06:03,6232,C
8/25/2022,1:27:21,6241,C
8/25/2022,7:26:38,6251,A
8/25/2022,18:10:14,6252,C
8/25/2022,18:29:02,6263,A
8/25/2022,8:34:30,6290,D
8/25/2022,13:16:37,6302,C
8/25/2022,1:47:00,6308,D
8/25/2022,18:49:29,6313,B
8/25/2022,0:04:33,6325,C
8/25/2022,12:46:00,6395,B
8/25/2022,2:39:10,6412,B
8/25/2022,22:09:29,6413,C
8/25/2022,3:00:31,6417,D
8/25/2022,15:49:22,6429,A
8/25/2022,4:53:54,6485,B
8/25/2022,12:20:06,6506,B
8/25/2022,5:37:29,6508,C
8/25/2022,21:55:34,6595,A
8/25/2022,7:55:10,6629,B
8/25/2022,15:24:45,6643,C
8/25/2022,15:00:23,6673,D
8/25/2022,6:25:46,6693,C
8/25/2022,12:08:17,6713,C
8/25/2022,6:38:34,6720,B
8/25/2022,17:15:00,6727,A
8/25/2022,13:42:05,6821,B
8/25/2022,11:29:20,6828,C
8/25/2022,6:17:49,6831,C
8/25/2022,7:50:00,6833,B
8/25/2022,5:44:55,6887,C
8/25/2022,11:35:43,6926,D
8/25/2022,5:00:03,6953,B
8/25/2022,7:31:06,6972,A
8/25/2022,14:32:42,6975,D
8/25/2022,3:47:09,7040,A
8/25/2022,5:02:40,7042,C
8/25/2022,15:44:32,7103,B
8/25/2022,21:51:00,7204,D
8/25/2022,16:09:35,7210,B
8/25/2022,5:39:59,7245,A
8/25/2022,0:19:48,7279,B
8/25/2022,19:28:14,7366,A
8/25/2022,21:30:35,7382,B
8/25/2022,3:31:19,7420,A
8/25/2022,21:43:12,7426,D
8/25/2022,22:57:06,7442,D
8/25/2022,8:52:12,7462,A
8/25/2022,3:48:37,7523,D
8/25/2022,2:32:31,7550,A
8/25/2022,7:12:26,7553,A
8/25/2022,7:22:32,7642,C
8/25/2022,11:28:48,7734,C
8/25/2022,8:29:43,7759,D
8/25/2022,0:19:11,7765,D
8/25/2022,1:33:45,7774,C
8/25/2022,3:32:50,7788,A
8/25/2022,17:19:30,7818,D
8/25/2022,2:49:50,7861,B
8/25/2022,15:22:19,7866,B
8/25/2022,23:35:07,7901,A
8/25/2022,0:27:15,7973,C
8/25/2022,8:09:37,8035,D
8/25/2022,8:44:04,8044,C
8/25/2022,9:15:10,8090,B
8/25/2022,3:40:40,8130,A
8/25/2022,8:30:28,8154,A
8/25/2022,21:01:22,8236,A
8/25/2022,20:39:00,8311,A
8/25/2022,2:18:24,8326,B
8/25/2022,8:36:37,8441,C
8/25/2022,16:53:13,8455,D
8/25/2022,7:10:34,8473,A
8/25/2022,16:58:25,8489,A
8/25/2022,18:25:29,8516,D
8/25/2022,4:05:13,8534,A
8/25/2022,6:11:52,8558,A
8/25/2022,21:48:07,8593,B
8/25/2022,8:11:28,8619,B
8/25/2022,5:03:44,8639,A
8/25/2022,9:32:42,8702,C
8/25/2022,10:45:33,8704,B
8/25/2022,14:05:18,8844,C
8/25/2022,4:13:47,8863,B
8/25/2022,20:48:50,8871,A
8/25/2022,11:53:33,8880,D
8/25/2022,12:48:55,8948,A
8/25/2022,21:14:13,8962,B
8/25/2022,8:08:05,8964,D
8/25/2022,19:35:07,8989,A
8/25/2022,19:32:25,8997,B
8/25/2022,22:07:19,9020,C
8/25/2022,1:15:37,9025,B
8/25/2022,9:45:41,9037,A
8/25/2022,9:11:50,9043,D
8/25/2022,10:30:52,9109,C
8/25/2022,21:55:01,9120,B
8/25/2022,16:41:17,9145,C
8/25/2022,20:18:27,9150,C
8/25/2022,21:58:01,9166,B
8/25/2022,22:33:29,9189,A
8/25/2022,14:11:00,9202,D
8/25/2022,15:43:18,9213,A
8/25/2022,5:21:41,9270,D
8/25/2022,13:05:11,9310,C
8/25/2022,12:38:01,9316,C
8/25/2022,20:45:30,9343,A
8/25/2022,18:28:38,9350,A
8/25/2022,16:45:53,9351,B
8/25/2022,18:36:16,9359,D
8/25/2022,13:46:02,9380,B
8/25/2022,8:41:04,9386,C
8/25/2022,9:43:36,9423,D
8/25/2022,21:57:17,9486,D
8/25/2022,11:24:28,9494,B
8/25/2022,22:24:30,9537,D
8/25/2022,23:51:58,9594,C
8/25/2022,0:39:27,9601,A
8/25/2022,6:08:30,9607,D
8/25/2022,10:13:37,9633,D
8/25/2022,15:48:56,9684,B
8/25/2022,4:01:52,9735,D
8/25/2022,20:44:53,9747,B
8/25/2022,11:10:10,9883,B
8/25/2022,23:27:17,9885,C
8/25/2022,21:20:29,9895,A
8/25/2022,0:13:35,9905,C
8/25/2022,14:13:04,9910,D
8/25/2022,0:09:32,9927,A
8/25/2022,17:27:11,9936,C
8/25/2022,18:17:42,9953,D
8/25/2022,18:18:47,9972,C
8/25/2022,5:20:37,9975,D
8/25/2022,12:51:27,9976,C
8/25/2022,10:11:35,9981,D
8/26/2022,16:38:59,14,A
8/26/2022,12:42:00,15,A
8/26/2022,6:32:39,27,B
8/26/2022,1:25:07,37,C
8/26/2022,17:13:52,87,C
8/26/2022,21:25:28,113,D
8/26/2022,18:22:29,207,C
8/26/2022,12:07:09,211,B
8/26/2022,21:36:25,233,A
8/26/2022,14:10:12,245,A
8/26/2022,19:47:40,365,D
8/26/2022,20:00:12,373,B
8/26/2022,8:05:16,431,C
8/26/2022,7:38:09,432,D
8/26/2022,19:17:46,444,C
8/26/2022,11:29:24,450,D
8/26/2022,19:25:08,491,A
8/26/2022,17:02:47,500,A
8/26/2022,1:09:29,587,D
8/26/2022,21:29:59,605,C
8/26/2022,18:00:58,637,B
8/26/2022,7:40:22,684,C
8/26/2022,16:54:56,832,D
8/26/2022,3:21:10,837,B
8/26/2022,11:54:50,894,B
8/26/2022,12:56:46,947,B
8/26/2022,8:21:47,984,D
8/26/2022,10:34:35,1020,D
8/26/2022,18:39:52,1030,A
8/26/2022,11:39:25,1060,C
8/26/2022,20:41:00,1063,C
8/26/2022,6:20:52,1076,A
8/26/2022,23:33:43,1082,A
8/26/2022,4:38:30,1163,D
8/26/2022,5:29:44,1208,C
8/26/2022,22:32:40,1225,A
8/26/2022,2:20:20,1245,C
8/26/2022,18:50:18,1251,A
8/26/2022,1:53:15,1254,B
8/26/2022,0:01:44,1333,A
8/26/2022,10:41:16,1356,D
8/26/2022,5:55:24,1403,D
8/26/2022,20:42:03,1440,D
8/26/2022,0:09:15,1501,B
8/26/2022,3:31:53,1524,A
8/26/2022,23:05:19,1532,A
8/26/2022,5:20:00,1551,D
8/26/2022,9:25:04,1622,D
8/26/2022,2:59:34,1628,B
8/26/2022,7:44:00,1645,A
8/26/2022,21:46:19,1676,A
8/26/2022,19:52:26,1678,A
8/26/2022,23:03:50,1680,C
8/26/2022,23:22:38,1746,C
8/26/2022,4:13:43,1748,C
8/26/2022,22:06:00,1812,A
8/26/2022,17:26:50,1834,C
8/26/2022,18:10:34,1855,D
8/26/2022,0:15:00,1856,C
8/26/2022,0:33:48,1860,C
8/26/2022,18:13:10,1899,A
8/26/2022,23:50:23,1906,C
8/26/2022,10:05:20,1926,B
8/26/2022,20:30:12,1981,C
8/26/2022,20:57:04,2012,B
8/26/2022,17:33:36,2017,C
8/26/2022,1:12:43,2035,A
8/26/2022,0:45:26,2036,B
8/26/2022,4:07:15,2146,C
8/26/2022,12:53:39,2164,D
8/26/2022,0:24:10,2165,B
8/26/2022,23:32:14,2168,C
8/26/2022,14:56:52,2196,B
8/26/2022,20:26:32,2205,D
8/26/2022,11:38:53,2247,B
8/26/2022,4:53:29,2351,D
8/26/2022,1:53:25,2366,A
8/26/2022,17:14:56,2463,A
8/26/2022,0:38:40,2477,B
8/26/2022,0:32:10,2507,C
8/26/2022,10:36:13,2527,D
8/26/2022,12:51:10,2536,D
8/26/2022,23:35:58,2646,A
8/26/2022,1:06:35,2665,D
8/26/2022,23:13:24,2688,B
8/26/2022,15:00:07,2708,C
8/26/2022,14:24:02,2710,B
8/26/2022,8:41:06,2757,C
8/26/2022,17:33:59,2759,A
8/26/2022,21:35:48,2768,C
8/26/2022,12:00:27,2809,B
8/26/2022,10:30:37,2853,A
8/26/2022,20:18:08,2893,D
8/26/2022,22:12:46,2917,C
8/26/2022,5:17:08,2918,B
8/26/2022,23:20:36,2968,A
8/26/2022,9:53:58,3001,C
8/26/2022,19:56:09,3029,C
8/26/2022,18:19:16,3072,D
8/26/2022,3:57:12,3091,D
8/26/2022,20:04:08,3119,B
8/26/2022,22:34:02,3136,C
8/26/2022,12:57:31,3228,D
8/26/2022,14:08:09,3268,A
8/26/2022,13:42:12,3300,B
